run,vehicle,scenario,header_status,channels,points_declared,has_object_reference_actual_xy,has_head_tracker_reference_actual_xy,has_spt_reference_actual,has_launchpad_low_level,has_can_user_defined,explicit_aeb_fcw_channels,error
15-TANG L-CNCAP2024/23-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/3344-VUT 80 kph; CCRs -50 % FCW/V15_T3344_R2.txt,15-TANG L-CNCAP2024,CCRS,data_export,415,2124,True,True,False,False,False,,
15-TANG L-CNCAP2024/23-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/3344-VUT 80 kph; CCRs -50 % FCW/V15_T3344_R3.txt,15-TANG L-CNCAP2024,CCRS,data_export,415,2134,True,True,False,False,False,,
15-TANG L-CNCAP2024/23-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/3344-VUT 80 kph; CCRs -50 % FCW/V15_T3344_R4.txt,15-TANG L-CNCAP2024,CCRS,data_export,415,2762,True,True,False,False,False,,
15-TANG L-CNCAP2024/23-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/3344-VUT 80 kph; CCRs -50 % FCW/V15_T3344_R5.txt,15-TANG L-CNCAP2024,CCRS,data_export,415,2621,True,True,False,False,False,,
15-TANG L-CNCAP2024/23-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/3344-VUT 80 kph; CCRs -50 % FCW/V15_T3344_R6.txt,15-TANG L-CNCAP2024,CCRS,data_export,415,2631,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-25 5 kph AEB (Day)/5144-VUT 20 kph; CPLA-25 5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-25 5 kph AEB (Day)/5144-VUT 20 kph; CPLA-25 5 kph AEB (Day)/V15_T5144_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2578,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-25 5 kph AEB (Day)/5150-VUT 40 kph; CPLA-25 5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-25 5 kph AEB (Day)/5150-VUT 40 kph; CPLA-25 5 kph AEB (Day)/V15_T5150_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2714,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/14-CPLA-25 5 kph FCW (Day)/5156-VUT 60 kph; CPLA-25 5 kph FCW (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/14-CPLA-25 5 kph FCW (Day)/5156-VUT 60 kph; CPLA-25 5 kph FCW (Day)/V15_T5156_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,3083,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/14-CPLA-25 5 kph FCW (Day)/5162-VUT 80 kph; CPLA-25 5 kph FCW (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/14-CPLA-25 5 kph FCW (Day)/5162-VUT 80 kph; CPLA-25 5 kph FCW (Day)/V15_T5162_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,3131,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/15-CPLA-25 5 kph AEB (Night)/5147-VUT 20 kph; CPLA-25 5 kph AEB (Night)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/15-CPLA-25 5 kph AEB (Night)/5147-VUT 20 kph; CPLA-25 5 kph AEB (Night)/V15_T5147_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2487,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/15-CPLA-25 5 kph AEB (Night)/5153-VUT 40 kph; CPLA-25 5 kph AEB (Night)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/15-CPLA-25 5 kph AEB (Night)/5153-VUT 40 kph; CPLA-25 5 kph AEB (Night)/V15_T5153_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2531,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/16-CPLA-25 5 kph FCW (Night)/5159-VUT 60 kph; CPLA-25 5 kph FCW (Night)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/16-CPLA-25 5 kph FCW (Night)/5159-VUT 60 kph; CPLA-25 5 kph FCW (Night)/V15_T5159_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2927,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/16-CPLA-25 5 kph FCW (Night)/5159-VUT 60 kph; CPLA-25 5 kph FCW (Night)/V15_T5159_R2.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2953,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/16-CPLA-25 5 kph FCW (Night)/5159-VUT 60 kph; CPLA-25 5 kph FCW (Night)/V15_T5159_R3.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2783,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/16-CPLA-25 5 kph FCW (Night)/5165-VUT 80 kph; CPLA-25 5 kph FCW (Night)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/12-CPLA [O.6.1.6]/16-CPLA-25 5 kph FCW (Night)/5165-VUT 80 kph; CPLA-25 5 kph FCW (Night)/V15_T5165_R1.txt,15-TANG L-CNCAP2024,CPLA,data_export,415,2948,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/5195-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/5195-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V15_T5195_R1.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,4500,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/5198-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/5198-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V15_T5198_R3.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,4455,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/5201-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/5201-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V15_T5201_R1.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,5012,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/5204-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/5204-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V15_T5204_R1.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,4577,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/5207-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/5207-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V15_T5207_R1.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,4465,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/5210-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/5210-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V15_T5210_R3.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,4882,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5213-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5213-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V15_T5213_R4.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,3767,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5216-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CPTA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5216-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V15_T5216_R3.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,3317,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5216-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V15_T5216_R4.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,3623,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5216-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V15_T5216_R5.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,3829,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5216-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V15_T5216_R6.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,3656,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/5216-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V15_T5216_R7.txt,15-TANG L-CNCAP2024,CPTA,data_export,415,3565,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/5219-VUT 20 kph; CBLA-25 15 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CBLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/5219-VUT 20 kph; CBLA-25 15 kph AEB (Day)/V15_T5219_R1.txt,15-TANG L-CNCAP2024,CBLA,data_export,415,2113,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/5222-VUT 40 kph; CBLA-25 15 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CBLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/5222-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V15_T5222_R1.txt,15-TANG L-CNCAP2024,CBLA,data_export,415,2595,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/5225-VUT 60 kph; CBLA-25 15 kph FCW (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CBLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/5225-VUT 60 kph; CBLA-25 15 kph FCW (Day)/V15_T5225_R1.txt,15-TANG L-CNCAP2024,CBLA,data_export,415,2800,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/5228-VUT 80 kph; CBLA-25 15 kph FCW (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,CBLA,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/5228-VUT 80 kph; CBLA-25 15 kph FCW (Day)/V15_T5228_R1.txt,15-TANG L-CNCAP2024,CBLA,data_export,415,3113,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5249-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,AEB,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5249-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V15_T5249_R1.txt,15-TANG L-CNCAP2024,AEB,data_export,415,4081,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5249-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V15_T5249_R2.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3821,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5252-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,AEB,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5252-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V15_T5252_R1.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3655,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5252-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V15_T5252_R2.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3440,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5255-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,AEB,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5255-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V15_T5255_R1.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3637,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/5255-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V15_T5255_R2.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3646,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5258-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,AEB,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5258-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V15_T5258_R1.txt,15-TANG L-CNCAP2024,AEB,data_export,415,2668,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5258-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V15_T5258_R2.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3374,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5258-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V15_T5258_R3.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3222,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5258-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V15_T5258_R4.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3231,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/CurrentTestSpec.txt,15-TANG L-CNCAP2024,AEB,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R1.txt,15-TANG L-CNCAP2024,AEB,data_export,415,2854,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R10.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3486,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R2.txt,15-TANG L-CNCAP2024,AEB,data_export,415,2574,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R3.txt,15-TANG L-CNCAP2024,AEB,data_export,415,2726,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R4.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3655,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R5.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3324,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R6.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3635,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R7.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3784,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R8.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3730,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/5261-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V15_T5261_R9.txt,15-TANG L-CNCAP2024,AEB,data_export,415,3481,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/5116-[Throttle Characterisation]; VUT 10 kph Left Turn/CurrentTestSpec.txt,15-TANG L-CNCAP2024,OTHER,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/5116-[Throttle Characterisation]; VUT 10 kph Left Turn/V15_T5116_R1.txt,15-TANG L-CNCAP2024,OTHER,data_export,384,4543,False,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/5123-[Synchro Calibration]; VUT 10 kph Left Turn/CurrentTestSpec.txt,15-TANG L-CNCAP2024,OTHER,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/5123-[Synchro Calibration]; VUT 10 kph Left Turn/V15_T5123_R1.txt,15-TANG L-CNCAP2024,OTHER,data_export,384,4390,False,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/5117-[Throttle Characterisation]; VUT 20 kph Left Turn/CurrentTestSpec.txt,15-TANG L-CNCAP2024,OTHER,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/5117-[Throttle Characterisation]; VUT 20 kph Left Turn/V15_T5117_R1.txt,15-TANG L-CNCAP2024,OTHER,data_export,384,4283,False,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/5126-[Synchro Calibration]; VUT 20 kph Left Turn/CurrentTestSpec.txt,15-TANG L-CNCAP2024,OTHER,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/5126-[Synchro Calibration]; VUT 20 kph Left Turn/V15_T5126_R1.txt,15-TANG L-CNCAP2024,OTHER,data_export,384,4354,False,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/5126-[Synchro Calibration]; VUT 20 kph Left Turn/V15_T5126_R2.txt,15-TANG L-CNCAP2024,OTHER,data_export,415,4393,True,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/7-VUT 30 kph Left Turn/5118-[Throttle Characterisation]; VUT 30 kph Left Turn/CurrentTestSpec.txt,15-TANG L-CNCAP2024,OTHER,metadata_not_data_export,,,,,,,,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/7-VUT 30 kph Left Turn/5118-[Throttle Characterisation]; VUT 30 kph Left Turn/V15_T5118_R1.txt,15-TANG L-CNCAP2024,OTHER,data_export,384,4704,False,True,False,False,False,,
15-TANG L-CNCAP2024/26-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/7-VUT 30 kph Left Turn/5129-[Synchro Calibration]; VUT 30 kph Left Turn/CurrentTestSpec.txt,15-TANG L-CNCAP2024,OTHER,metadata_not_data_export,,,,,,,,,
